"usernum","stim","cond","adjtype","displaytype","version","audiofile","response","timestamp","order","selectedpos","images","phrase","native","type","stimnum","mturkid","time","usernum_unique","run","cheater","selection","target","condcollapsed"
27,"target-1","cmp:rel-both:b","cmp","both-rel","b","target-1-b-cmp",2,"Mon Jul 30 09:55:44 2018","5:3:2:1:4",3,"frog-big_bag:rabbit-med_bag:rabbit-small_bag:rabbit-med_box:rabbit-small_box","rabbit in the bigger [inaudible]","yes","target",1,"A1ZD8RU6YB0VEU",4,"mturk1_27","mturk1",FALSE,"target2",1,"both-rel cmp"
27,"target-7","pos:rel-both:b","pos","both-rel","b","target-7-b-pos",2,"Mon Jul 30 09:56:01 2018","4:5:1:2:3",5,"girl-big_scarf:man-med_scarf:man-small_scarf:man-med_sock:man-small_sock","man with the big [inaudible]","yes","target",7,"A1ZD8RU6YB0VEU",9,"mturk1_27","mturk1",FALSE,"target2",1,"both-rel pos"
27,"target-5","pos:abs-both:a","pos","abs-both","a","target-5-a-pos",2,"Mon Jul 30 09:56:17 2018","4:1:3:5:2",1,"man-big_flower:lady-med_fan:man-small_fan:lady-med_fish:lady-small_fish","lady with the big [inaudible]","yes","target",5,"A1ZD8RU6YB0VEU",5,"mturk1_27","mturk1",FALSE,"target1",0,"abs-both pos"
27,"target-11","cmp:abs-both:a","cmp","abs-both","a","target-11-a-cmp",4,"Mon Jul 30 09:56:26 2018","4:1:5:2:3",2,"boy-big_cake:policewoman-med_carrot:boy-small_carrot:policewoman-med_cookie:policewoman-small_cookie","policewoman with the bigger [inaudible]","yes","target",11,"A1ZD8RU6YB0VEU",3,"mturk1_27","mturk1",FALSE,"target2",1,"abs-both cmp"
27,"target-9","cmp:rel-abs:a","cmp","abs-rel","a","target-9-a-cmp",2,"Mon Jul 30 09:56:43 2018","5:4:2:1:3",4,"frog-big_glue:monkey-med_glue:monkey-small_glue:monkey-med_grapes:frog-small_grapes","monkey with the bigger [inaudible]","yes","target",9,"A1ZD8RU6YB0VEU",4,"mturk1_27","mturk1",FALSE,"target2",1,"abs-rel cmp"
27,"target-2","cmp:abs-both:b","cmp","abs-both","b","target-2-b-cmp",4,"Mon Jul 30 09:56:59 2018","5:2:3:1:4",1,"bird-big_boat:frog-med_bucket:bird-small_bucket:frog-med_bathtub:frog-small_bathtub","frog in the bigger [inaudible]","yes","target",2,"A1ZD8RU6YB0VEU",5,"mturk1_27","mturk1",FALSE,"target2",1,"abs-both cmp"
27,"target-10","cmp:rel-both:a","cmp","both-rel","a","target-10-a-cmp",4,"Mon Jul 30 09:57:12 2018","5:2:1:3:4",3,"lady-big_cheese:farmer-med_cheese:farmer-small_cheese:farmer-med_chair:farmer-small_chair","farmer with the bigger [inaudible]","yes","target",10,"A1ZD8RU6YB0VEU",5,"mturk1_27","mturk1",FALSE,"target1",0,"both-rel cmp"
27,"target-12","cmp:rel-abs:b","cmp","abs-rel","b","target-12-b-cmp",2,"Mon Jul 30 09:57:22 2018","4:2:5:1:3",2,"cat-big_lizard:horse-med_lizard:horse-small_lizard:horse-med_ladder:cat-small_ladder","horse with the bigger [inaudible]","yes","target",12,"A1ZD8RU6YB0VEU",4,"mturk1_27","mturk1",FALSE,"target2",1,"abs-rel cmp"
27,"target-8","pos:abs-both:b","pos","abs-both","b","target-8-b-pos",4,"Mon Jul 30 09:57:34 2018","5:4:1:2:3",2,"rabbit-big_car:bird-med_cup:rabbit-small_cup:bird-med_can:bird-small_can","bird in the big [inaudible]","yes","target",8,"A1ZD8RU6YB0VEU",5,"mturk1_27","mturk1",FALSE,"target2",1,"abs-both pos"
27,"target-3","pos:rel-abs:a","pos","abs-rel","a","target-3-a-pos",4,"Mon Jul 30 09:57:44 2018","5:3:4:2:1",2,"bird-big_truck:cat-med_truck:cat-small_truck:cat-med_tree:bird-small_tree","cat in the big [inaudible]","yes","target",3,"A1ZD8RU6YB0VEU",4,"mturk1_27","mturk1",FALSE,"target1",0,"abs-rel pos"
19,"target-11","pos:rel-abs:a","pos","abs-rel","a","target-11-a-pos",4,"Mon Jul 30 09:46:58 2018","2:4:3:5:1",5,"boy-big_carrot:policewoman-med_carrot:policewoman-small_carrot:policewoman-med_cookie:boy-small_cookie","policewoman with the big [inaudible]","yes","target",11,"A2541C8MY0BYV3",4,"mturk1_19","mturk1",FALSE,"target1",0,"abs-rel pos"
19,"target-6","cmp:rel-both:a","cmp","both-rel","a","target-6-a-cmp",4,"Mon Jul 30 09:47:08 2018","2:3:1:4:5",4,"man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:girl-small_duck","girl with the bigger [inaudible]","yes","target",6,"A2541C8MY0BYV3",4,"mturk1_19","mturk1",FALSE,"target1",0,"both-rel cmp"
19,"target-12","pos:rel-both:a","pos","both-rel","a","target-12-a-pos",4,"Mon Jul 30 09:47:18 2018","4:3:2:1:5",1,"cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:horse-small_lizard","horse with the big [inaudible]","yes","target",12,"A2541C8MY0BYV3",5,"mturk1_19","mturk1",FALSE,"target1",0,"both-rel pos"
19,"target-7","cmp:abs-both:a","cmp","abs-both","a","target-7-a-cmp",4,"Mon Jul 30 09:47:30 2018","3:2:5:4:1",4,"girl-big_sandwich:man-med_sock:girl-small_sock:man-med_scarf:man-small_scarf","man with the bigger [inaudible]","yes","target",7,"A2541C8MY0BYV3",3,"mturk1_19","mturk1",FALSE,"target2",1,"abs-both cmp"
19,"target-5","cmp:rel-abs:a","cmp","abs-rel","a","target-5-a-cmp",2,"Mon Jul 30 09:47:42 2018","5:1:4:2:3",1,"man-big_fan:lady-med_fan:lady-small_fan:lady-med_fish:man-small_fish","lady with the bigger [inaudible]","yes","target",5,"A2541C8MY0BYV3",4,"mturk1_19","mturk1",FALSE,"target2",1,"abs-rel cmp"
19,"target-4","pos:abs-both:b","pos","abs-both","b","target-4-b-pos",4,"Mon Jul 30 09:47:55 2018","1:2:4:3:5",3,"girl-big_pen:boy-med_paintbrush:girl-small_paintbrush:boy-med_pillow:boy-small_pillow","boy with the big [inaudible]","yes","target",4,"A2541C8MY0BYV3",7,"mturk1_19","mturk1",FALSE,"target2",1,"abs-both pos"
19,"target-2","pos:rel-abs:b","pos","abs-rel","b","target-2-b-pos",2,"Mon Jul 30 09:48:03 2018","2:5:4:1:3",5,"bird-big_bucket:frog-med_bucket:frog-small_bucket:frog-med_bathtub:bird-small_bathtub","frog in the big [inaudible]","yes","target",2,"A2541C8MY0BYV3",3,"mturk1_19","mturk1",FALSE,"target2",1,"abs-rel pos"
19,"target-10","cmp:abs-both:b","cmp","abs-both","b","target-10-b-cmp",4,"Mon Jul 30 09:48:15 2018","5:4:1:3:2",3,"lady-big_cherries:farmer-med_chair:lady-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the bigger [inaudible]","yes","target",10,"A2541C8MY0BYV3",4,"mturk1_19","mturk1",FALSE,"target2",1,"abs-both cmp"
19,"target-9","cmp:rel-both:b","cmp","both-rel","b","target-9-b-cmp",4,"Mon Jul 30 09:48:24 2018","4:5:2:3:1",3,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:monkey-small_glue","monkey with the bigger [inaudible]","yes","target",9,"A2541C8MY0BYV3",4,"mturk1_19","mturk1",FALSE,"target1",0,"both-rel cmp"
19,"target-3","pos:rel-both:b","pos","both-rel","b","target-3-b-pos",2,"Mon Jul 30 09:48:33 2018","3:5:2:1:4",5,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:cat-small_truck","cat in the big [inaudible]","yes","target",3,"A2541C8MY0BYV3",3,"mturk1_19","mturk1",FALSE,"target2",1,"both-rel pos"
19,"target-1","pos:abs-both:a","pos","abs-both","a","target-1-a-pos",4,"Mon Jul 30 09:48:46 2018","1:3:2:5:4",5,"frog-big_basket:rabbit-med_box:frog-small_box:rabbit-med_bag:rabbit-small_bag","rabbit in the big [inaudible]","yes","target",1,"A2541C8MY0BYV3",6,"mturk1_19","mturk1",FALSE,"target2",1,"abs-both pos"
19,"target-8","cmp:rel-abs:b","cmp","abs-rel","b","target-8-b-cmp",4,"Mon Jul 30 09:49:00 2018","1:3:2:5:4",5,"rabbit-big_cup:bird-med_cup:bird-small_cup:bird-med_can:rabbit-small_can","bird in the bigger [inaudible]","yes","target",8,"A2541C8MY0BYV3",4,"mturk1_19","mturk1",FALSE,"target1",0,"abs-rel cmp"
25,"target-4","cmp:abs-both:b","cmp","abs-both","b","target-4-b-cmp",4,"Mon Jul 30 09:51:41 2018","5:1:3:2:4",2,"girl-big_pen:boy-med_paintbrush:girl-small_paintbrush:boy-med_pillow:boy-small_pillow","boy with the bigger [inaudible]","yes","target",4,"A1EITLFAMKA61U",5,"mturk1_25","mturk1",FALSE,"target2",1,"abs-both cmp"
25,"target-7","pos:abs-both:a","pos","abs-both","a","target-7-a-pos",4,"Mon Jul 30 09:51:49 2018","4:3:2:1:5",1,"girl-big_sandwich:man-med_sock:girl-small_sock:man-med_scarf:man-small_scarf","man with the big [inaudible]","yes","target",7,"A1EITLFAMKA61U",3,"mturk1_25","mturk1",FALSE,"target2",1,"abs-both pos"
25,"target-1","cmp:abs-both:a","cmp","abs-both","a","target-1-a-cmp",4,"Mon Jul 30 09:52:01 2018","4:2:5:3:1",3,"frog-big_basket:rabbit-med_box:frog-small_box:rabbit-med_bag:rabbit-small_bag","rabbit in the bigger [inaudible]","yes","target",1,"A1EITLFAMKA61U",4,"mturk1_25","mturk1",FALSE,"target2",1,"abs-both cmp"
25,"target-5","pos:rel-abs:a","pos","abs-rel","a","target-5-a-pos",2,"Mon Jul 30 09:52:11 2018","1:3:5:2:4",3,"man-big_fan:lady-med_fan:lady-small_fan:lady-med_fish:man-small_fish","lady with the big [inaudible]","yes","target",5,"A1EITLFAMKA61U",4,"mturk1_25","mturk1",FALSE,"target2",1,"abs-rel pos"
25,"target-12","cmp:rel-both:a","cmp","both-rel","a","target-12-a-cmp",2,"Mon Jul 30 09:52:23 2018","2:5:4:3:1",5,"cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:horse-small_lizard","horse with the bigger [inaudible]","yes","target",12,"A1EITLFAMKA61U",4,"mturk1_25","mturk1",FALSE,"target2",1,"both-rel cmp"
25,"target-11","cmp:rel-abs:a","cmp","abs-rel","a","target-11-a-cmp",2,"Mon Jul 30 09:52:34 2018","1:4:5:3:2",4,"boy-big_carrot:policewoman-med_carrot:policewoman-small_carrot:policewoman-med_cookie:boy-small_cookie","policewoman with the bigger [inaudible]","yes","target",11,"A1EITLFAMKA61U",4,"mturk1_25","mturk1",FALSE,"target2",1,"abs-rel cmp"
25,"target-8","pos:rel-abs:b","pos","abs-rel","b","target-8-b-pos",2,"Mon Jul 30 09:52:45 2018","4:5:1:3:2",5,"rabbit-big_cup:bird-med_cup:bird-small_cup:bird-med_can:rabbit-small_can","bird in the big [inaudible]","yes","target",8,"A1EITLFAMKA61U",5,"mturk1_25","mturk1",FALSE,"target2",1,"abs-rel pos"
25,"target-9","pos:rel-both:b","pos","both-rel","b","target-9-b-pos",2,"Mon Jul 30 09:53:05 2018","5:3:2:1:4",3,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:monkey-small_glue","monkey with the big [inaudible]","yes","target",9,"A1EITLFAMKA61U",11,"mturk1_25","mturk1",FALSE,"target2",1,"both-rel pos"
25,"target-2","cmp:rel-abs:b","cmp","abs-rel","b","target-2-b-cmp",2,"Mon Jul 30 09:53:24 2018","1:5:2:3:4",5,"bird-big_bucket:frog-med_bucket:frog-small_bucket:frog-med_bathtub:bird-small_bathtub","frog in the bigger [inaudible]","yes","target",2,"A1EITLFAMKA61U",6,"mturk1_25","mturk1",FALSE,"target2",1,"abs-rel cmp"
25,"target-3","cmp:rel-both:b","cmp","both-rel","b","target-3-b-cmp",2,"Mon Jul 30 09:53:37 2018","1:4:5:2:3",4,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:cat-small_truck","cat in the bigger [inaudible]","yes","target",3,"A1EITLFAMKA61U",6,"mturk1_25","mturk1",FALSE,"target2",1,"both-rel cmp"
25,"target-10","pos:abs-both:b","pos","abs-both","b","target-10-b-pos",4,"Mon Jul 30 09:53:48 2018","3:5:2:1:4",1,"lady-big_cherries:farmer-med_chair:lady-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the big [inaudible]","yes","target",10,"A1EITLFAMKA61U",4,"mturk1_25","mturk1",FALSE,"target2",1,"abs-both pos"
25,"target-6","pos:rel-both:a","pos","both-rel","a","target-6-a-pos",2,"Mon Jul 30 09:54:01 2018","5:3:2:4:1",3,"man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:girl-small_duck","girl with the big [inaudible]","yes","target",6,"A1EITLFAMKA61U",7,"mturk1_25","mturk1",FALSE,"target2",1,"both-rel pos"
24,"target-1","cmp:rel-both:a","cmp","both-rel","a","target-1-a-cmp",4,"Mon Jul 30 09:50:43 2018","3:5:2:1:4",1,"frog-big_box:rabbit-med_box:rabbit-small_box:rabbit-med_bag:rabbit-small_bag","rabbit in the bigger [inaudible]","yes","target",1,"A2EI075XZT9Y2S",5,"mturk1_24","mturk1",FALSE,"target1",0,"both-rel cmp"
24,"target-12","cmp:rel-abs:a","cmp","abs-rel","a","target-12-a-cmp",2,"Mon Jul 30 09:50:59 2018","3:4:2:5:1",4,"cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:cat-small_lizard","horse with the bigger [inaudible]","yes","target",12,"A2EI075XZT9Y2S",10,"mturk1_24","mturk1",FALSE,"target2",1,"abs-rel cmp"
24,"target-6","pos:rel-abs:a","pos","abs-rel","a","target-6-a-pos",2,"Mon Jul 30 09:51:18 2018","4:3:5:1:2",3,"man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:man-small_duck","girl with the big [inaudible]","yes","target",6,"A2EI075XZT9Y2S",12,"mturk1_24","mturk1",FALSE,"target2",1,"abs-rel pos"
24,"target-3","cmp:rel-abs:b","cmp","abs-rel","b","target-3-b-cmp",2,"Mon Jul 30 09:51:33 2018","2:1:3:4:5",1,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:bird-small_truck","cat in the bigger [inaudible]","yes","target",3,"A2EI075XZT9Y2S",3,"mturk1_24","mturk1",FALSE,"target2",1,"abs-rel cmp"
24,"target-9","pos:rel-abs:b","pos","abs-rel","b","target-9-b-pos",2,"Mon Jul 30 09:51:47 2018","4:2:3:1:5",2,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:frog-small_glue","monkey with the big [inaudible]","yes","target",9,"A2EI075XZT9Y2S",4,"mturk1_24","mturk1",FALSE,"target2",1,"abs-rel pos"
24,"target-7","pos:rel-both:a","pos","both-rel","a","target-7-a-pos",4,"Mon Jul 30 09:52:10 2018","1:2:3:4:5",4,"girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:man-small_scarf","man with the big [inaudible]","yes","target",7,"A2EI075XZT9Y2S",7,"mturk1_24","mturk1",FALSE,"target1",0,"both-rel pos"
24,"target-8","pos:abs-both:a","pos","abs-both","a","target-8-a-pos",4,"Mon Jul 30 09:52:24 2018","5:4:1:2:3",2,"rabbit-big_car:bird-med_can:rabbit-small_can:bird-med_cup:bird-small_cup","bird in the big [inaudible]","yes","target",8,"A2EI075XZT9Y2S",7,"mturk1_24","mturk1",FALSE,"target2",1,"abs-both pos"
24,"target-5","cmp:abs-both:b","cmp","abs-both","b","target-5-b-cmp",4,"Mon Jul 30 09:52:46 2018","2:4:3:5:1",5,"man-big_flower:lady-med_fish:man-small_fish:lady-med_fan:lady-small_fan","lady with the bigger [inaudible]","yes","target",5,"A2EI075XZT9Y2S",5,"mturk1_24","mturk1",FALSE,"target2",1,"abs-both cmp"
24,"target-2","cmp:abs-both:a","cmp","abs-both","a","target-2-a-cmp",4,"Mon Jul 30 09:52:57 2018","2:5:3:1:4",1,"bird-big_boat:frog-med_bathtub:bird-small_bathtub:frog-med_bucket:frog-small_bucket","frog in the bigger [inaudible]","yes","target",2,"A2EI075XZT9Y2S",4,"mturk1_24","mturk1",FALSE,"target2",1,"abs-both cmp"
24,"target-4","cmp:rel-both:b","cmp","both-rel","b","target-4-b-cmp",4,"Mon Jul 30 09:53:10 2018","4:3:1:5:2",5,"girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:boy-small_pillow","boy with the bigger [inaudible]","yes","target",4,"A2EI075XZT9Y2S",4,"mturk1_24","mturk1",FALSE,"target1",0,"both-rel cmp"
24,"target-10","pos:rel-both:b","pos","both-rel","b","target-10-b-pos",4,"Mon Jul 30 09:53:25 2018","5:4:1:2:3",2,"lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the big [inaudible]","yes","target",10,"A2EI075XZT9Y2S",8,"mturk1_24","mturk1",FALSE,"target1",0,"both-rel pos"
24,"target-11","pos:abs-both:b","pos","abs-both","b","target-11-b-pos",4,"Mon Jul 30 09:53:39 2018","3:1:4:2:5",2,"boy-big_cake:policewoman-med_cookie:boy-small_cookie:policewoman-med_carrot:policewoman-small_carrot","policewoman with the big [inaudible]","yes","target",11,"A2EI075XZT9Y2S",4,"mturk1_24","mturk1",FALSE,"target2",1,"abs-both pos"
30,"target-9","cmp:rel-abs:b","cmp","abs-rel","b","target-9-b-cmp",2,"Mon Jul 30 09:57:43 2018","1:2:5:4:3",2,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:frog-small_glue","monkey with the bigger [inaudible]","yes","target",9,"A1YILFU07P6DND",5,"mturk1_30","mturk1",FALSE,"target2",1,"abs-rel cmp"
30,"target-11","cmp:abs-both:b","cmp","abs-both","b","target-11-b-cmp",4,"Mon Jul 30 09:57:55 2018","1:2:3:4:5",4,"boy-big_cake:policewoman-med_cookie:boy-small_cookie:policewoman-med_carrot:policewoman-small_carrot","policewoman with the bigger [inaudible]","yes","target",11,"A1YILFU07P6DND",5,"mturk1_30","mturk1",FALSE,"target2",1,"abs-both cmp"
30,"target-2","pos:abs-both:a","pos","abs-both","a","target-2-a-pos",2,"Mon Jul 30 09:58:08 2018","1:2:4:5:3",2,"bird-big_boat:frog-med_bathtub:bird-small_bathtub:frog-med_bucket:frog-small_bucket","frog in the big [inaudible]","yes","target",2,"A1YILFU07P6DND",5,"mturk1_30","mturk1",FALSE,"target1",0,"abs-both pos"
30,"target-10","cmp:rel-both:b","cmp","both-rel","b","target-10-b-cmp",4,"Mon Jul 30 09:58:24 2018","1:2:5:4:3",4,"lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the bigger [inaudible]","yes","target",10,"A1YILFU07P6DND",5,"mturk1_30","mturk1",FALSE,"target1",0,"both-rel cmp"
30,"target-5","pos:abs-both:b","pos","abs-both","b","target-5-b-pos",4,"Mon Jul 30 09:58:35 2018","5:1:4:2:3",2,"man-big_flower:lady-med_fish:man-small_fish:lady-med_fan:lady-small_fan","lady with the big [inaudible]","yes","target",5,"A1YILFU07P6DND",4,"mturk1_30","mturk1",FALSE,"target2",1,"abs-both pos"
30,"target-3","pos:rel-abs:b","pos","abs-rel","b","target-3-b-pos",4,"Mon Jul 30 09:58:53 2018","3:4:2:5:1",5,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:bird-small_truck","cat in the big [inaudible]","yes","target",3,"A1YILFU07P6DND",4,"mturk1_30","mturk1",FALSE,"target1",0,"abs-rel pos"
30,"target-4","pos:rel-both:b","pos","both-rel","b","target-4-b-pos",4,"Mon Jul 30 09:59:05 2018","2:5:3:1:4",1,"girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:boy-small_pillow","boy with the big [inaudible]","yes","target",4,"A1YILFU07P6DND",4,"mturk1_30","mturk1",FALSE,"target1",0,"both-rel pos"
30,"target-1","pos:rel-both:a","pos","both-rel","a","target-1-a-pos",4,"Mon Jul 30 09:59:16 2018","4:3:5:1:2",1,"frog-big_box:rabbit-med_box:rabbit-small_box:rabbit-med_bag:rabbit-small_bag","rabbit in the big [inaudible]","yes","target",1,"A1YILFU07P6DND",4,"mturk1_30","mturk1",FALSE,"target1",0,"both-rel pos"
30,"target-8","cmp:abs-both:a","cmp","abs-both","a","target-8-a-cmp",2,"Mon Jul 30 09:59:27 2018","3:1:4:2:5",1,"rabbit-big_car:bird-med_can:rabbit-small_can:bird-med_cup:bird-small_cup","bird in the bigger [inaudible]","yes","target",8,"A1YILFU07P6DND",4,"mturk1_30","mturk1",FALSE,"target1",0,"abs-both cmp"
30,"target-12","pos:rel-abs:a","pos","abs-rel","a","target-12-a-pos",2,"Mon Jul 30 09:59:39 2018","2:5:3:1:4",5,"cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:cat-small_lizard","horse with the big [inaudible]","yes","target",12,"A1YILFU07P6DND",5,"mturk1_30","mturk1",FALSE,"target2",1,"abs-rel pos"
30,"target-6","cmp:rel-abs:a","cmp","abs-rel","a","target-6-a-cmp",2,"Mon Jul 30 09:59:50 2018","2:4:5:1:3",4,"man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:man-small_duck","girl with the bigger [inaudible]","yes","target",6,"A1YILFU07P6DND",4,"mturk1_30","mturk1",FALSE,"target2",1,"abs-rel cmp"
30,"target-7","cmp:rel-both:a","cmp","both-rel","a","target-7-a-cmp",4,"Mon Jul 30 10:00:03 2018","2:4:3:1:5",1,"girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:man-small_scarf","man with the bigger [inaudible]","yes","target",7,"A1YILFU07P6DND",5,"mturk1_30","mturk1",FALSE,"target1",0,"both-rel cmp"
43,"target-4","pos:abs-both:b","pos","abs-both","b","target-4-b-pos",2,"Mon Jul 30 10:28:51 2018","1:3:5:2:4",3,"girl-big_pen:boy-med_paintbrush:girl-small_paintbrush:boy-med_pillow:boy-small_pillow","boy with the big [inaudible]","yes","target",4,"A1G4QY3W5J5PMW",6,"mturk1_43","mturk1",FALSE,"target1",0,"abs-both pos"
43,"target-2","pos:rel-abs:b","pos","abs-rel","b","target-2-b-pos",2,"Mon Jul 30 10:29:02 2018","4:1:3:5:2",1,"bird-big_bucket:frog-med_bucket:frog-small_bucket:frog-med_bathtub:bird-small_bathtub","frog in the big [inaudible]","yes","target",2,"A1G4QY3W5J5PMW",5,"mturk1_43","mturk1",FALSE,"target2",1,"abs-rel pos"
43,"target-3","pos:rel-both:b","pos","both-rel","b","target-3-b-pos",4,"Mon Jul 30 10:29:14 2018","3:4:1:2:5",2,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:cat-small_truck","cat in the big [inaudible]","yes","target",3,"A1G4QY3W5J5PMW",5,"mturk1_43","mturk1",FALSE,"target1",0,"both-rel pos"
43,"target-1","pos:abs-both:a","pos","abs-both","a","target-1-a-pos",4,"Mon Jul 30 10:29:29 2018","4:2:3:5:1",5,"frog-big_basket:rabbit-med_box:frog-small_box:rabbit-med_bag:rabbit-small_bag","rabbit in the big [inaudible]","yes","target",1,"A1G4QY3W5J5PMW",8,"mturk1_43","mturk1",FALSE,"target2",1,"abs-both pos"
43,"target-9","cmp:rel-both:b","cmp","both-rel","b","target-9-b-cmp",4,"Mon Jul 30 10:29:41 2018","2:1:3:5:4",5,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:monkey-small_glue","monkey with the bigger [inaudible]","yes","target",9,"A1G4QY3W5J5PMW",5,"mturk1_43","mturk1",FALSE,"target1",0,"both-rel cmp"
43,"target-10","cmp:abs-both:b","cmp","abs-both","b","target-10-b-cmp",4,"Mon Jul 30 10:29:51 2018","3:5:2:4:1",4,"lady-big_cherries:farmer-med_chair:lady-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the bigger [inaudible]","yes","target",10,"A1G4QY3W5J5PMW",3,"mturk1_43","mturk1",FALSE,"target2",1,"abs-both cmp"
43,"target-8","cmp:rel-abs:b","cmp","abs-rel","b","target-8-b-cmp",2,"Mon Jul 30 10:30:02 2018","3:4:2:5:1",4,"rabbit-big_cup:bird-med_cup:bird-small_cup:bird-med_can:rabbit-small_can","bird in the bigger [inaudible]","yes","target",8,"A1G4QY3W5J5PMW",4,"mturk1_43","mturk1",FALSE,"target2",1,"abs-rel cmp"
43,"target-12","pos:rel-both:a","pos","both-rel","a","target-12-a-pos",2,"Mon Jul 30 10:30:12 2018","5:1:2:4:3",1,"cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:horse-small_lizard","horse with the big [inaudible]","yes","target",12,"A1G4QY3W5J5PMW",4,"mturk1_43","mturk1",FALSE,"target2",1,"both-rel pos"
43,"target-5","cmp:rel-abs:a","cmp","abs-rel","a","target-5-a-cmp",2,"Mon Jul 30 10:30:26 2018","4:2:5:1:3",2,"man-big_fan:lady-med_fan:lady-small_fan:lady-med_fish:man-small_fish","lady with the bigger [inaudible]","yes","target",5,"A1G4QY3W5J5PMW",6,"mturk1_43","mturk1",FALSE,"target2",1,"abs-rel cmp"
