usernum,stim,cond,adjtype,displaytype,version,audiofile,response,timestamp,order,selectedpos,images,phrase,native,type,stimnum,mturkid,time,cheater,selection,target,condcollapsed,target1,target1hasrel,target1hasabs,target2hasrel,target2hasabs
15,target-6,pos:rel-abs:b,pos,abs-rel,b,target-6-b-pos,2,Mon Jul 30 09:44:37 2018,4:5:1:3:2,5,man-big_duck:girl-med_duck:girl-small_duck:girl-med_dog:man-small_dog,girl with the big [inaudible],yes,target,6,A27SM,4,FALSE,target2,1,abs-rel pos,1,0,1,1,0
15,target-12,cmp:rel-abs:b,cmp,abs-rel,b,target-12-b-cmp,2,Mon Jul 30 09:44:48 2018,3:1:4:5:2,1,cat-big_lizard:horse-med_lizard:horse-small_lizard:horse-med_ladder:cat-small_ladder,horse with the bigger [inaudible],yes,target,12,A27SM,4,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
15,target-3,pos:rel-abs:a,pos,abs-rel,a,target-3-a-pos,2,Mon Jul 30 09:45:00 2018,5:1:2:3:4,1,bird-big_truck:cat-med_truck:cat-small_truck:cat-med_tree:bird-small_tree,cat in the big [inaudible],yes,target,3,A27SM,4,FALSE,target2,1,abs-rel pos,1,0,1,1,0
15,target-4,pos:rel-both:a,pos,both-rel,a,target-4-a-pos,2,Mon Jul 30 09:45:09 2018,5:1:4:2:3,1,girl-big_pillow:boy-med_pillow:boy-small_pillow:boy-med_paintbrush:boy-small_paintbrush,boy with the big [inaudible],yes,target,4,A27SM,3,FALSE,target2,1,both-rel pos,1,0,0,0,0
15,target-5,pos:abs-both:a,pos,abs-both,a,target-5-a-pos,4,Mon Jul 30 09:45:19 2018,3:2:5:1:4,1,man-big_flower:lady-med_fan:man-small_fan:lady-med_fish:lady-small_fish,lady with the big [inaudible],yes,target,5,A27SM,3,FALSE,target2,1,abs-both pos,1,0,1,1,1
15,target-7,pos:rel-both:b,pos,both-rel,b,target-7-b-pos,4,Mon Jul 30 09:45:29 2018,5:1:4:3:2,3,girl-big_scarf:man-med_scarf:man-small_scarf:man-med_sock:man-small_sock,man with the big [inaudible],yes,target,7,A27SM,3,FALSE,target1,0,both-rel pos,0,0,0,0,0
15,target-8,pos:abs-both:b,pos,abs-both,b,target-8-b-pos,4,Mon Jul 30 09:45:39 2018,3:1:2:4:5,4,rabbit-big_car:bird-med_cup:rabbit-small_cup:bird-med_can:bird-small_can,bird in the big [inaudible],yes,target,8,A27SM,3,FALSE,target2,1,abs-both pos,1,0,1,1,1
15,target-9,cmp:rel-abs:a,cmp,abs-rel,a,target-9-a-cmp,2,Mon Jul 30 09:45:49 2018,2:1:5:3:4,1,frog-big_glue:monkey-med_glue:monkey-small_glue:monkey-med_grapes:frog-small_grapes,monkey with the bigger [inaudible],yes,target,9,A27SM,4,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
16,target-5,pos:rel-abs:b,pos,abs-rel,b,target-5-b-pos,2,Mon Jul 30 09:50:17 2018,4:2:1:5:3,2,man-big_fish:lady-med_fish:lady-small_fish:lady-med_fan:man-small_fan,lady with the big [inaudible],no,target,5,A3F9N,6,FALSE,target2,1,abs-rel pos,1,0,1,1,0
16,target-12,cmp:rel-both:b,cmp,both-rel,b,target-12-b-cmp,4,Mon Jul 30 09:50:37 2018,4:2:5:3:1,3,cat-big_lizard:horse-med_lizard:horse-small_lizard:horse-med_ladder:horse-small_ladder,horse with the bigger [inaudible],no,target,12,A3F9N,9,FALSE,target1,0,both-rel cmp,0,0,0,0,0
16,target-3,pos:rel-both:a,pos,both-rel,a,target-3-a-pos,4,Mon Jul 30 09:50:53 2018,4:2:3:1:5,1,bird-big_truck:cat-med_truck:cat-small_truck:cat-med_tree:cat-small_tree,cat in the big [inaudible],no,target,3,A3F9N,6,FALSE,target1,0,both-rel pos,0,0,0,0,0
16,target-1,cmp:abs-both:b,cmp,abs-both,b,target-1-b-cmp,2,Mon Jul 30 09:51:12 2018,5:2:3:4:1,2,frog-big_basket:rabbit-med_bag:frog-small_bag:rabbit-med_box:rabbit-small_box,rabbit in the bigger [inaudible],no,target,1,A3F9N,7,FALSE,target1,0,abs-both cmp,0,0,1,1,1
16,target-10,cmp:abs-both:a,cmp,abs-both,a,target-10-a-cmp,4,Mon Jul 30 09:51:41 2018,3:5:4:2:1,2,lady-big_cherries:farmer-med_cheese:lady-small_cheese:farmer-med_chair:farmer-small_chair,farmer with the bigger [inaudible],no,target,10,A3F9N,7,FALSE,target2,1,abs-both cmp,1,0,1,1,1
16,target-9,cmp:rel-both:a,cmp,both-rel,a,target-9-a-cmp,2,Mon Jul 30 09:52:09 2018,4:1:2:3:5,1,frog-big_glue:monkey-med_glue:monkey-small_glue:monkey-med_grapes:monkey-small_grapes,monkey with the bigger [inaudible],no,target,9,A3F9N,8,FALSE,target2,1,both-rel cmp,1,0,0,0,0
16,target-11,cmp:rel-abs:b,cmp,abs-rel,b,target-11-b-cmp,2,Mon Jul 30 09:52:28 2018,1:3:4:2:5,3,boy-big_cookie:policewoman-med_cookie:policewoman-small_cookie:policewoman-med_carrot:boy-small_carrot,policewoman with the bigger [inaudible],no,target,11,A3F9N,5,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
16,target-6,pos:rel-both:b,pos,both-rel,b,target-6-b-pos,4,Mon Jul 30 09:52:52 2018,3:5:1:4:2,4,man-big_duck:girl-med_duck:girl-small_duck:girl-med_dog:girl-small_dog,girl with the big [inaudible],no,target,6,A3F9N,8,FALSE,target1,0,both-rel pos,0,0,0,0,0
16,target-7,pos:abs-both:b,pos,abs-both,b,target-7-b-pos,4,Mon Jul 30 09:53:12 2018,3:2:4:1:5,1,girl-big_sandwich:man-med_scarf:girl-small_scarf:man-med_sock:man-small_sock,man with the big [inaudible],no,target,7,A3F9N,5,FALSE,target2,1,abs-both pos,1,0,1,1,1
16,target-2,pos:rel-abs:a,pos,abs-rel,a,target-2-a-pos,4,Mon Jul 30 09:53:31 2018,5:1:2:3:4,3,bird-big_bathtub:frog-med_bathtub:frog-small_bathtub:frog-med_bucket:bird-small_bucket,frog in the big [inaudible],no,target,2,A3F9N,7,FALSE,target1,0,abs-rel pos,0,0,1,1,0
16,target-4,pos:abs-both:a,pos,abs-both,a,target-4-a-pos,4,Mon Jul 30 09:54:08 2018,3:5:1:4:2,4,girl-big_pen:boy-med_pillow:girl-small_pillow:boy-med_paintbrush:boy-small_paintbrush,boy with the big [inaudible],no,target,4,A3F9N,5,FALSE,target2,1,abs-both pos,1,0,1,1,1
16,target-8,cmp:rel-abs:a,cmp,abs-rel,a,target-8-a-cmp,4,Mon Jul 30 09:54:25 2018,5:4:3:2:1,2,rabbit-big_can:bird-med_can:bird-small_can:bird-med_cup:rabbit-small_cup,bird in the bigger [inaudible],no,target,8,A3F9N,5,FALSE,target1,0,abs-rel cmp,0,0,1,1,0
17,target-10,cmp:rel-abs:b,cmp,abs-rel,b,target-10-b-cmp,2,Mon Jul 30 09:48:38 2018,4:2:5:1:3,2,lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:lady-small_cheese,farmer with the bigger [inaudible],yes,target,10,A34SL,29,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
17,target-4,pos:rel-abs:b,pos,abs-rel,b,target-4-b-pos,2,Mon Jul 30 09:49:03 2018,5:4:3:2:1,4,girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:girl-small_pillow,boy with the big [inaudible],yes,target,4,A34SL,13,FALSE,target2,1,abs-rel pos,1,0,1,1,0
17,target-11,cmp:rel-both:b,cmp,both-rel,b,target-11-b-cmp,4,Mon Jul 30 09:49:45 2018,5:4:2:1:3,1,boy-big_cookie:policewoman-med_cookie:policewoman-small_cookie:policewoman-med_carrot:policewoman-small_carrot,policewoman with the bigger [inaudible],yes,target,11,A34SL,16,FALSE,target1,0,both-rel cmp,0,0,0,0,0
17,target-5,pos:rel-both:b,pos,both-rel,b,target-5-b-pos,4,Mon Jul 30 09:50:28 2018,4:3:1:2:5,2,man-big_fish:lady-med_fish:lady-small_fish:lady-med_fan:lady-small_fan,lady with the big [inaudible],yes,target,5,A34SL,23,FALSE,target1,0,both-rel pos,0,0,0,0,0
17,target-8,cmp:rel-both:a,cmp,both-rel,a,target-8-a-cmp,4,Mon Jul 30 09:51:06 2018,4:2:1:5:3,5,rabbit-big_can:bird-med_can:bird-small_can:bird-med_cup:bird-small_cup,bird in the bigger [inaudible],yes,target,8,A34SL,18,FALSE,target1,0,both-rel cmp,0,0,0,0,0
17,target-7,cmp:rel-abs:a,cmp,abs-rel,a,target-7-a-cmp,2,Mon Jul 30 09:51:31 2018,2:1:3:5:4,1,girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:girl-small_scarf,man with the bigger [inaudible],yes,target,7,A34SL,9,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
17,target-12,cmp:abs-both:b,cmp,abs-both,b,target-12-b-cmp,4,Mon Jul 30 09:52:03 2018,4:1:5:3:2,3,cat-big_lamp:horse-med_lizard:cat-small_lizard:horse-med_ladder:horse-small_ladder,horse with the bigger [inaudible],yes,target,12,A34SL,9,FALSE,target2,1,abs-both cmp,1,0,1,1,1
17,target-1,pos:rel-abs:a,pos,abs-rel,a,target-1-a-pos,2,Mon Jul 30 09:52:32 2018,4:1:5:2:3,1,frog-big_box:rabbit-med_box:rabbit-small_box:rabbit-med_bag:frog-small_bag,rabbit in the big [inaudible],yes,target,1,A34SL,13,FALSE,target2,1,abs-rel pos,1,0,1,1,0
17,target-6,pos:abs-both:b,pos,abs-both,b,target-6-b-pos,4,Mon Jul 30 09:53:17 2018,4:1:3:2:5,2,man-big_doll:girl-med_duck:man-small_duck:girl-med_dog:girl-small_dog,girl with the big [inaudible],yes,target,6,A34SL,21,FALSE,target2,1,abs-both pos,1,0,1,1,1
17,target-9,cmp:abs-both:a,cmp,abs-both,a,target-9-a-cmp,4,Mon Jul 30 09:53:42 2018,1:4:2:3:5,3,frog-big_glasses:monkey-med_glue:frog-small_glue:monkey-med_grapes:monkey-small_grapes,monkey with the bigger [inaudible],yes,target,9,A34SL,10,FALSE,target2,1,abs-both cmp,1,0,1,1,1
17,target-2,pos:rel-both:a,pos,both-rel,a,target-2-a-pos,4,Mon Jul 30 09:54:14 2018,5:1:2:4:3,4,bird-big_bathtub:frog-med_bathtub:frog-small_bathtub:frog-med_bucket:frog-small_bucket,frog in the big [inaudible],yes,target,2,A34SL,17,FALSE,target1,0,both-rel pos,0,0,0,0,0
17,target-3,pos:abs-both:a,pos,abs-both,a,target-3-a-pos,4,Mon Jul 30 09:54:48 2018,1:3:2:5:4,5,bird-big_tower:cat-med_truck:bird-small_truck:cat-med_tree:cat-small_tree,cat in the big [inaudible],yes,target,3,A34SL,14,FALSE,target2,1,abs-both pos,1,0,1,1,1
18,target-2,pos:abs-both:a,pos,abs-both,a,target-2-a-pos,2,Mon Jul 30 09:48:59 2018,2:4:1:5:3,4,bird-big_boat:frog-med_bathtub:bird-small_bathtub:frog-med_bucket:frog-small_bucket,frog in the big [inaudible],no,target,2,A3JT2,18,FALSE,target1,0,abs-both pos,0,0,1,1,1
18,target-6,cmp:rel-abs:a,cmp,abs-rel,a,target-6-a-cmp,2,Mon Jul 30 09:49:30 2018,5:2:1:3:4,2,man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:man-small_duck,girl with the bigger [inaudible],no,target,6,A3JT2,17,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
18,target-1,pos:rel-both:a,pos,both-rel,a,target-1-a-pos,4,Mon Jul 30 09:50:10 2018,3:1:4:2:5,2,frog-big_box:rabbit-med_box:rabbit-small_box:rabbit-med_bag:rabbit-small_bag,rabbit in the big [inaudible],no,target,1,A3JT2,17,FALSE,target1,0,both-rel pos,0,0,0,0,0
18,target-12,pos:rel-abs:a,pos,abs-rel,a,target-12-a-pos,2,Mon Jul 30 09:51:07 2018,5:3:1:2:4,3,cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:cat-small_lizard,horse with the big [inaudible],no,target,12,A3JT2,13,FALSE,target2,1,abs-rel pos,1,0,1,1,0
18,target-8,cmp:abs-both:a,cmp,abs-both,a,target-8-a-cmp,4,Mon Jul 30 09:51:58 2018,2:5:4:1:3,1,rabbit-big_car:bird-med_can:rabbit-small_can:bird-med_cup:bird-small_cup,bird in the bigger [inaudible],no,target,8,A3JT2,36,FALSE,target2,1,abs-both cmp,1,0,1,1,1
18,target-11,cmp:abs-both:b,cmp,abs-both,b,target-11-b-cmp,4,Mon Jul 30 09:52:33 2018,4:2:1:5:3,5,boy-big_cake:policewoman-med_cookie:boy-small_cookie:policewoman-med_carrot:policewoman-small_carrot,policewoman with the bigger [inaudible],no,target,11,A3JT2,11,FALSE,target2,1,abs-both cmp,1,0,1,1,1
18,target-4,pos:rel-both:b,pos,both-rel,b,target-4-b-pos,2,Mon Jul 30 09:53:14 2018,4:5:2:3:1,5,girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:boy-small_pillow,boy with the big [inaudible],no,target,4,A3JT2,27,FALSE,target2,1,both-rel pos,1,0,0,0,0
18,target-7,cmp:rel-both:a,cmp,both-rel,a,target-7-a-cmp,4,Mon Jul 30 09:53:48 2018,1:3:4:5:2,5,girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:man-small_scarf,man with the bigger [inaudible],no,target,7,A3JT2,12,FALSE,target1,0,both-rel cmp,0,0,0,0,0
18,target-9,cmp:rel-abs:b,cmp,abs-rel,b,target-9-b-cmp,2,Mon Jul 30 09:54:25 2018,1:5:4:2:3,5,frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:frog-small_glue,monkey with the bigger [inaudible],no,target,9,A3JT2,13,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
18,target-10,cmp:rel-both:b,cmp,both-rel,b,target-10-b-cmp,4,Mon Jul 30 09:55:00 2018,5:3:1:4:2,4,lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:farmer-small_cheese,farmer with the bigger [inaudible],no,target,10,A3JT2,28,FALSE,target1,0,both-rel cmp,0,0,0,0,0
18,target-5,pos:abs-both:b,pos,abs-both,b,target-5-b-pos,4,Mon Jul 30 09:55:26 2018,2:4:5:1:3,1,man-big_flower:lady-med_fish:man-small_fish:lady-med_fan:lady-small_fan,lady with the big [inaudible],no,target,5,A3JT2,8,FALSE,target2,1,abs-both pos,1,0,1,1,1
18,target-3,pos:rel-abs:b,pos,abs-rel,b,target-3-b-pos,4,Mon Jul 30 09:55:49 2018,2:1:3:5:4,5,bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:bird-small_truck,cat in the big [inaudible],no,target,3,A3JT2,12,FALSE,target1,0,abs-rel pos,0,0,1,1,0
19,target-11,pos:rel-abs:a,pos,abs-rel,a,target-11-a-pos,4,Mon Jul 30 09:46:58 2018,2:4:3:5:1,5,boy-big_carrot:policewoman-med_carrot:policewoman-small_carrot:policewoman-med_cookie:boy-small_cookie,policewoman with the big [inaudible],yes,target,11,A2541,4,FALSE,target1,0,abs-rel pos,0,0,1,1,0
19,target-6,cmp:rel-both:a,cmp,both-rel,a,target-6-a-cmp,4,Mon Jul 30 09:47:08 2018,2:3:1:4:5,4,man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:girl-small_duck,girl with the bigger [inaudible],yes,target,6,A2541,4,FALSE,target1,0,both-rel cmp,0,0,0,0,0
19,target-12,pos:rel-both:a,pos,both-rel,a,target-12-a-pos,4,Mon Jul 30 09:47:18 2018,4:3:2:1:5,1,cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:horse-small_lizard,horse with the big [inaudible],yes,target,12,A2541,5,FALSE,target1,0,both-rel pos,0,0,0,0,0
19,target-7,cmp:abs-both:a,cmp,abs-both,a,target-7-a-cmp,4,Mon Jul 30 09:47:30 2018,3:2:5:4:1,4,girl-big_sandwich:man-med_sock:girl-small_sock:man-med_scarf:man-small_scarf,man with the bigger [inaudible],yes,target,7,A2541,3,FALSE,target2,1,abs-both cmp,1,0,1,1,1
19,target-5,cmp:rel-abs:a,cmp,abs-rel,a,target-5-a-cmp,2,Mon Jul 30 09:47:42 2018,5:1:4:2:3,1,man-big_fan:lady-med_fan:lady-small_fan:lady-med_fish:man-small_fish,lady with the bigger [inaudible],yes,target,5,A2541,4,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
19,target-4,pos:abs-both:b,pos,abs-both,b,target-4-b-pos,4,Mon Jul 30 09:47:55 2018,1:2:4:3:5,3,girl-big_pen:boy-med_paintbrush:girl-small_paintbrush:boy-med_pillow:boy-small_pillow,boy with the big [inaudible],yes,target,4,A2541,7,FALSE,target2,1,abs-both pos,1,0,1,1,1
19,target-2,pos:rel-abs:b,pos,abs-rel,b,target-2-b-pos,2,Mon Jul 30 09:48:03 2018,2:5:4:1:3,5,bird-big_bucket:frog-med_bucket:frog-small_bucket:frog-med_bathtub:bird-small_bathtub,frog in the big [inaudible],yes,target,2,A2541,3,FALSE,target2,1,abs-rel pos,1,0,1,1,0
19,target-10,cmp:abs-both:b,cmp,abs-both,b,target-10-b-cmp,4,Mon Jul 30 09:48:15 2018,5:4:1:3:2,3,lady-big_cherries:farmer-med_chair:lady-small_chair:farmer-med_cheese:farmer-small_cheese,farmer with the bigger [inaudible],yes,target,10,A2541,4,FALSE,target2,1,abs-both cmp,1,0,1,1,1
19,target-9,cmp:rel-both:b,cmp,both-rel,b,target-9-b-cmp,4,Mon Jul 30 09:48:24 2018,4:5:2:3:1,3,frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:monkey-small_glue,monkey with the bigger [inaudible],yes,target,9,A2541,4,FALSE,target1,0,both-rel cmp,0,0,0,0,0
19,target-3,pos:rel-both:b,pos,both-rel,b,target-3-b-pos,2,Mon Jul 30 09:48:33 2018,3:5:2:1:4,5,bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:cat-small_truck,cat in the big [inaudible],yes,target,3,A2541,3,FALSE,target2,1,both-rel pos,1,0,0,0,0
19,target-1,pos:abs-both:a,pos,abs-both,a,target-1-a-pos,4,Mon Jul 30 09:48:46 2018,1:3:2:5:4,5,frog-big_basket:rabbit-med_box:frog-small_box:rabbit-med_bag:rabbit-small_bag,rabbit in the big [inaudible],yes,target,1,A2541,6,FALSE,target2,1,abs-both pos,1,0,1,1,1
19,target-8,cmp:rel-abs:b,cmp,abs-rel,b,target-8-b-cmp,4,Mon Jul 30 09:49:00 2018,1:3:2:5:4,5,rabbit-big_cup:bird-med_cup:bird-small_cup:bird-med_can:rabbit-small_can,bird in the bigger [inaudible],yes,target,8,A2541,4,FALSE,target1,0,abs-rel cmp,0,0,1,1,0
20,target-5,cmp:rel-both:a,cmp,both-rel,a,target-5-a-cmp,4,Mon Jul 30 09:58:14 2018,5:1:2:4:3,4,man-big_fan:lady-med_fan:lady-small_fan:lady-med_fish:lady-small_fish,lady with the bigger [inaudible],yes,target,5,A1LDG,23,FALSE,target1,0,both-rel cmp,0,0,0,0,0
20,target-1,pos:rel-abs:b,pos,abs-rel,b,target-1-b-pos,2,Mon Jul 30 09:58:41 2018,4:1:5:3:2,1,frog-big_bag:rabbit-med_bag:rabbit-small_bag:rabbit-med_box:frog-small_box,rabbit in the big [inaudible],yes,target,1,A1LDG,7,FALSE,target2,1,abs-rel pos,1,0,1,1,0
20,target-12,pos:abs-both:a,pos,abs-both,a,target-12-a-pos,4,Mon Jul 30 09:58:54 2018,2:5:4:1:3,1,cat-big_lamp:horse-med_ladder:cat-small_ladder:horse-med_lizard:horse-small_lizard,horse with the big [inaudible],yes,target,12,A1LDG,4,FALSE,target2,1,abs-both pos,1,0,1,1,1
20,target-10,pos:rel-abs:a,pos,abs-rel,a,target-10-a-pos,2,Mon Jul 30 10:00:46 2018,4:1:2:5:3,1,lady-big_cheese:farmer-med_cheese:farmer-small_cheese:farmer-med_chair:lady-small_chair,farmer with the big [inaudible],yes,target,10,A1LDG,10,FALSE,target2,1,abs-rel pos,1,0,1,1,0
20,target-11,pos:rel-both:a,pos,both-rel,a,target-11-a-pos,4,Mon Jul 30 10:01:10 2018,1:3:5:2:4,2,boy-big_carrot:policewoman-med_carrot:policewoman-small_carrot:policewoman-med_cookie:policewoman-small_cookie,policewoman with the big [inaudible],yes,target,11,A1LDG,11,FALSE,target1,0,both-rel pos,0,0,0,0,0
20,target-7,cmp:rel-abs:b,cmp,abs-rel,b,target-7-b-cmp,2,Mon Jul 30 10:01:35 2018,2:1:5:4:3,1,girl-big_scarf:man-med_scarf:man-small_scarf:man-med_sock:girl-small_sock,man with the bigger [inaudible],yes,target,7,A1LDG,10,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
20,target-2,pos:rel-both:b,pos,both-rel,b,target-2-b-pos,4,Mon Jul 30 10:01:48 2018,4:5:2:1:3,1,bird-big_bucket:frog-med_bucket:frog-small_bucket:frog-med_bathtub:frog-small_bathtub,frog in the big [inaudible],yes,target,2,A1LDG,4,FALSE,target1,0,both-rel pos,0,0,0,0,0
20,target-8,cmp:rel-both:b,cmp,both-rel,b,target-8-b-cmp,2,Mon Jul 30 10:03:05 2018,5:2:1:4:3,2,rabbit-big_cup:bird-med_cup:bird-small_cup:bird-med_can:bird-small_can,bird in the bigger [inaudible],yes,target,8,A1LDG,17,FALSE,target2,1,both-rel cmp,1,0,0,0,0
20,target-3,pos:abs-both:b,pos,abs-both,b,target-3-b-pos,4,Mon Jul 30 10:03:21 2018,4:3:5:2:1,2,bird-big_tower:cat-med_tree:bird-small_tree:cat-med_truck:cat-small_truck,cat in the big [inaudible],yes,target,3,A1LDG,7,FALSE,target2,1,abs-both pos,1,0,1,1,1
20,target-4,cmp:rel-abs:a,cmp,abs-rel,a,target-4-a-cmp,4,Mon Jul 30 10:04:02 2018,2:4:5:1:3,1,girl-big_pillow:boy-med_pillow:boy-small_pillow:boy-med_paintbrush:girl-small_paintbrush,boy with the bigger [inaudible],yes,target,4,A1LDG,6,FALSE,target1,0,abs-rel cmp,0,0,1,1,0
20,target-9,cmp:abs-both:b,cmp,abs-both,b,target-9-b-cmp,4,Mon Jul 30 10:04:24 2018,5:2:4:3:1,3,frog-big_glasses:monkey-med_grapes:frog-small_grapes:monkey-med_glue:monkey-small_glue,monkey with the bigger [inaudible],yes,target,9,A1LDG,6,FALSE,target2,1,abs-both cmp,1,0,1,1,1
20,target-6,cmp:abs-both:a,cmp,abs-both,a,target-6-a-cmp,4,Mon Jul 30 10:04:42 2018,3:2:1:5:4,5,man-big_doll:girl-med_dog:man-small_dog:girl-med_duck:girl-small_duck,girl with the bigger [inaudible],yes,target,6,A1LDG,9,FALSE,target2,1,abs-both cmp,1,0,1,1,1
21,target-9,pos:rel-abs:a,pos,abs-rel,a,target-9-a-pos,2,Mon Jul 30 09:48:34 2018,1:3:4:5:2,3,frog-big_glue:monkey-med_glue:monkey-small_glue:monkey-med_grapes:frog-small_grapes,monkey with the big [inaudible],yes,target,9,A39GA,4,FALSE,target2,1,abs-rel pos,1,0,1,1,0
21,target-4,cmp:rel-both:a,cmp,both-rel,a,target-4-a-cmp,2,Mon Jul 30 09:48:48 2018,5:1:2:4:3,1,girl-big_pillow:boy-med_pillow:boy-small_pillow:boy-med_paintbrush:boy-small_paintbrush,boy with the bigger [inaudible],yes,target,4,A39GA,3,FALSE,target2,1,both-rel cmp,1,0,0,0,0
21,target-2,pos:abs-both:b,pos,abs-both,b,target-2-b-pos,2,Mon Jul 30 09:49:07 2018,4:2:1:3:5,2,bird-big_boat:frog-med_bucket:bird-small_bucket:frog-med_bathtub:frog-small_bathtub,frog in the big [inaudible],yes,target,2,A39GA,11,FALSE,target1,0,abs-both pos,0,0,1,1,1
21,target-12,pos:rel-abs:b,pos,abs-rel,b,target-12-b-pos,2,Mon Jul 30 09:49:22 2018,4:1:3:5:2,1,cat-big_lizard:horse-med_lizard:horse-small_lizard:horse-med_ladder:cat-small_ladder,horse with the big [inaudible],yes,target,12,A39GA,7,FALSE,target2,1,abs-rel pos,1,0,1,1,0
21,target-7,cmp:rel-both:b,cmp,both-rel,b,target-7-b-cmp,2,Mon Jul 30 09:49:32 2018,4:1:2:5:3,1,girl-big_scarf:man-med_scarf:man-small_scarf:man-med_sock:man-small_sock,man with the bigger [inaudible],yes,target,7,A39GA,4,FALSE,target2,1,both-rel cmp,1,0,0,0,0
21,target-10,pos:rel-both:a,pos,both-rel,a,target-10-a-pos,4,Mon Jul 30 09:49:50 2018,4:2:1:3:5,3,lady-big_cheese:farmer-med_cheese:farmer-small_cheese:farmer-med_chair:farmer-small_chair,farmer with the big [inaudible],yes,target,10,A39GA,10,FALSE,target1,0,both-rel pos,0,0,0,0,0
21,target-5,cmp:abs-both:a,cmp,abs-both,a,target-5-a-cmp,4,Mon Jul 30 09:50:04 2018,5:2:1:3:4,3,man-big_flower:lady-med_fan:man-small_fan:lady-med_fish:lady-small_fish,lady with the bigger [inaudible],yes,target,5,A39GA,8,FALSE,target2,1,abs-both cmp,1,0,1,1,1
21,target-8,cmp:abs-both:b,cmp,abs-both,b,target-8-b-cmp,2,Mon Jul 30 09:50:18 2018,1:4:3:2:5,4,rabbit-big_car:bird-med_cup:rabbit-small_cup:bird-med_can:bird-small_can,bird in the bigger [inaudible],yes,target,8,A39GA,4,FALSE,target1,0,abs-both cmp,0,0,1,1,1
21,target-11,pos:abs-both:a,pos,abs-both,a,target-11-a-pos,4,Mon Jul 30 09:50:47 2018,1:4:3:2:5,2,boy-big_cake:policewoman-med_carrot:boy-small_carrot:policewoman-med_cookie:policewoman-small_cookie,policewoman with the big [inaudible],yes,target,11,A39GA,20,FALSE,target2,1,abs-both pos,1,0,1,1,1
21,target-1,pos:rel-both:b,pos,both-rel,b,target-1-b-pos,4,Mon Jul 30 09:51:00 2018,3:2:4:1:5,1,frog-big_bag:rabbit-med_bag:rabbit-small_bag:rabbit-med_box:rabbit-small_box,rabbit in the big [inaudible],yes,target,1,A39GA,3,FALSE,target1,0,both-rel pos,0,0,0,0,0
21,target-6,cmp:rel-abs:b,cmp,abs-rel,b,target-6-b-cmp,2,Mon Jul 30 09:51:09 2018,3:5:4:1:2,5,man-big_duck:girl-med_duck:girl-small_duck:girl-med_dog:man-small_dog,girl with the bigger [inaudible],yes,target,6,A39GA,3,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
21,target-3,cmp:rel-abs:a,cmp,abs-rel,a,target-3-a-cmp,2,Mon Jul 30 09:51:18 2018,2:3:4:5:1,3,bird-big_truck:cat-med_truck:cat-small_truck:cat-med_tree:bird-small_tree,cat in the bigger [inaudible],yes,target,3,A39GA,3,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
22,target-8,pos:rel-abs:a,pos,abs-rel,a,target-8-a-pos,5,Mon Jul 30 09:50:23 2018,4:5:1:2:3,3,rabbit-big_can:bird-med_can:bird-small_can:bird-med_cup:rabbit-small_cup,bird in the big [inaudible],yes,target,8,A3VZJ,4,FALSE,distractor,0,abs-rel pos,0,0,1,1,0
22,target-11,pos:rel-abs:b,pos,abs-rel,b,target-11-b-pos,2,Mon Jul 30 09:50:36 2018,5:3:2:1:4,3,boy-big_cookie:policewoman-med_cookie:policewoman-small_cookie:policewoman-med_carrot:boy-small_carrot,policewoman with the big [inaudible],yes,target,11,A3VZJ,4,FALSE,target2,1,abs-rel pos,1,0,1,1,0
22,target-10,pos:abs-both:a,pos,abs-both,a,target-10-a-pos,2,Mon Jul 30 09:50:56 2018,3:1:4:2:5,1,lady-big_cherries:farmer-med_cheese:lady-small_cheese:farmer-med_chair:farmer-small_chair,farmer with the big [inaudible],yes,target,10,A3VZJ,6,FALSE,target1,0,abs-both pos,0,0,1,1,1
